INSPECTION_ID,INSPECTION_NUMBER,INSPECTION_LOCATION_ID,INSPECTION_LOCATION_NAME,INSPECTION_LOCATION_STATE_CODE,CATEGORY,SUBCATEGORY,PATHWAY_ID,PATHWAY,ID,COUNTRY_OF_ORIGIN_ID,COUNTRY_OF_ORIGIN_NAME,PROPAGATIVE_MATERIAL_TYPE_ID,PROPAGATIVE_MATERIAL_TYPE,PRODUCER_ID,PRODUCER_NAME,TOTAL_SAMPLING_UNITS,TOTAL_PLANT_QUANTITY,SUBMITTED_DATETIME,REMARKS,CONFIDENCE_LEVEL,RISK_RATING,DETECTION_LEVEL,REQUIRED_NUMBER_OF_BOXES,PULL_NUMBERS,IS_CERTIFIED_OFFSHORE_GREENHOUSE,IS_ACTIVE,CREATED_BY_USER_ID,CREATED_BY_USER_FIRST_NAME,CREATED_BY_USER_MIDDLE_NAME,CREATED_BY_USER_LAST_NAME,CREATED_DATETIME,MODIFIED_BY_USER_ID,MODIFIED_BY_USER_FIRST_NAME,MODIFIED_BY_USER_MIDDLE_NAME,MODIFIED_BY_USER_LAST_NAME,MODIFIED_DATETIME,remarks2,pack_plant
6,6,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,UBONRAT NURSERY LTD,15602,5287,,,,,,26,,,,,,,,,,,,,,,
6,6,,Carolina PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,INNOVA PLANT DE COSTA RICA SA,38,35091,,,,,,11,,,,,,,,,,,,,,,
6,6,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Plant,,LAS LIMAS S A,1,8872,,,,,,25,,,,,,,,,,,,,,,
6,6,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,INVERSIONES PALMETO LTDA,8,55934,,,,,,2,,,,,,,,,,,,,,,
6,6,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,Unrooted Cutting,,IVAGRO S.A. BOX 1-46,9,26091,,,,,,13,,,,,,,,,,,,,,,
6,6,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,KAPOK PLANTS S.A,1,24583,,,,,,9,,,,,,,,,,,,,,,
6,6,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Guatemala,,Rooted Plant (including grafted),,VITA FARMS Box 401-456,2,31804,,,,,,9,,,,,,,,,,,,,,,
6,6,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,DALAT HASFARM CO LTD,19,27208,,,,,,24,,,,,,,,,,,,,,,
6,6,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,South Africa,,Unrooted Plant,,"FUJIAN LINGBO IMP.AND EXP.CO.,LTD",49,46098,,,,,,1,,,,,,,,,,,,,,,
6,6,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,SUWICHA TUR AM,5,3861,,,,,,25,,,,,,,,,,,,,,,
6,6,,Atlanta PIS,,,,,Airport - Aircraft - Mail - PIS Mail,,,Mexico,,Unrooted Cutting,,RED FOX LAS MERCEDES,121,267607,,,,,,4,,,,,,,,,,,,,,,
6,6,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Cutting (including air layer),,Monchai Dejsungkranont,2,25037,,,,,,25,,,,,,,,,,,,,,,
6,6,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Spain,,Rooted Plant (including grafted),,INVERSIONES LUA S.A 1-80,101,132383,,,,,,24,,,,,,,,,,,,,,,
6,6,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,South Africa,,Unrooted Cutting,,MR. NITITII PAHTITAMMAVAID,4,17001,,,,,,17,,,,,,,,,,,,,,,
6,6,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,CHOM ORCHIDS,1,20,,,,,,21,,,,,,,,,,,,,,,
6,6,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Japan,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,2,37744,,,,,,21,,,,,,,,,,,,,,,
6,6,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Portugal,,Rooted Plant (including grafted),,Anita Salazar Avila,7,1963,,,,,,19,,,,,,,,,,,,,,,
6,6,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Kenya,,Unrooted Cutting,,LATHYFLORA KENYA LTD,0,82,,,,,,25,,,,,,,,,,,,,,,
6,6,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,CORPORACION BONANZA S.A,0,2029,,,,,,4,,,,,,,,,,,,,,,
6,6,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Indonesia,,Rooted Plant (including grafted),,Not Selected,15,60,,,,,,15,,,,,,,,,,,,,,,
6,6,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Viet Nam,,Budwood/Graftwood (scion),,SONGPON LEAWPAIROJ,24,109662,,,,,,10,,,,,,,,,,,,,,,
6,6,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,China,,Unrooted Plant,,GENEROS ECUATORIANOS,1,54,,,,,,19,,,,,,,,,,,,,,,
6,6,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Same as Shipper,9,254,,,,,,7,,,,,,,,,,,,,,,
6,6,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Plant,,INVITRO INTERNATIONA P LTD,2,2061,,,,,,1,,,,,,,,,,,,,,,
6,6,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,GEOAGRO DE COSTA RICA,28,21454,,,,,,1,,,,,,,,,,,,,,,
7,7,,San Francisco PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Rooted Plant (including grafted),,VITA FARMS BOXES 008-041,139,46206,,,,,,2,,,,,,,,,,,,,,,
7,7,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Costa Farms LLC,4,8584,,,,,,25,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,QUELETZU S.A.,1,1927,,,,,,6,,,,,,,,,,,,,,,
7,7,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Unrooted Cutting,,COOPEINDIA R.L. BOX 37-57 ,6,1660,,,,,,25,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,DUMMEN GMBH &AMP;CO.KG,7,1155,,,,,,23,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Land Border - Truck - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,Not Selected,0,4932,,,,,,16,,,,,,,,,,,,,,,
7,7,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,INNOVAPLANT DE COSTA RICA,0,13,,,,,,27,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,"Cactus Inter Co., LTD",10,9616,,,,,,4,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Same as Shipper,0,12917,,,,,,21,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,INNOVAPLANT DE COSTA RICA,1,431,,,,,,15,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Plant,,ANNIA FUENTES Box 101-103,63,184534,,,,,,8,,,,,,,,,,,,,,,
7,7,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,36,152685,,,,,,26,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,TROPICA DEL ATLANTICO,0,25,,,,,,27,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Nicaragua,,Unrooted Cutting,,SERANDIB HORTICULTURE TECHNOLGIES P,51,57658,,,,,,2,,,,,,,,,,,,,,,
7,7,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Cutting (including air layer),,KAPOK PLANTAS SA,2,5188,,,,,,11,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,BEAUTY LINE GUATEMALA,4,837,,,,,,20,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,INVERSIONES LUA S.A 1-80,4,3412,,,,,,10,,,,,,,,,,,,,,,
7,7,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,TUCAN EXPORTERS,1,844,,,,,,2,,,,,,,,,,,,,,,
7,7,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Cutting (including air layer),,Not Selected,44,5793,,,,,,24,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,AGROINDUSTRIALES CHORTI,2,222,,,,,,10,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Germany,,Rooted Plant (including grafted),,INNOVAPLANT DE COSTA RICA,13,2086,,,,,,28,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,AGROINDUSTRIALES CHORTI,16,5097,,,,,,22,,,,,,,,,,,,,,,
7,7,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Budwood/Graftwood (scion),,Jungle Jack's Thailand Ltd.,1,48,,,,,,26,,,,,,,,,,,,,,,
7,7,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Poland,,Rooted Plant (including grafted),,SHENZHEN ZHIZE WEISI SUPPLY CHAIN,1,120,,,,,,23,,,,,,,,,,,,,,,
7,7,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,ZIMFLORA PVT LTD,8,9238,,,,,,19,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,VITA  FARM Box 1501,0,5,,,,,,21,,,,,,,,,,,,,,,
8,8,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Israel,,Rooted Plant (including grafted),,TUCAN EXPORTERS,1,8,,,,,,23,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Slovakia,,Unrooted Cutting,,CUNA DE RAICES ECOLOGICAS COSTAR,30,2992,,,,,,16,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,Mr. Monchai Dejsungkranont,1,335,,,,,,22,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,LAS LIMAS,11,4855,,,,,,13,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,BEAUTY LINE GUATEMALA,24,454,,,,,,27,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,ORQUIDEAS DEL VALLE S.A.S.,44,204644,,,,,,15,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Poland,,Rooted Plant (including grafted),,Same as Shipper,801,562,,,,,,18,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,BEAUTY LINE GUATEMALA,17,11942,,,,,,14,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,ZACATE ORNAMENTAL Y DECORATIVO S,1,814,,,,,,24,,,,,,,,,,,,,,,
8,8,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Ethiopia,,Unrooted Cutting,,Costa Farms LLC,1,934,,,,,,25,,,,,,,,,,,,,,,
8,8,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,"Bulb, Corm, Rhizome, Tuberous Stem",,Not Selected,44,57824,,,,,,19,,,,,,,,,,,,,,,
8,8,,Beltsville PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Cutting (including air layer),,EDEN GARDEN FOR EXOTIC,0,473,,,,,,8,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,INDUSTRIAS AGRICOLAS 23-32,1,130,,,,,,14,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Mr. Nattapong Monghpech,0,6,,,,,,2,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,IZUCAR HORTICULTURAL/ YECAFLORA,6,35967,,,,,,18,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Ecuador,,Unrooted Cutting,,Not Selected,2,88,,,,,,12,,,,,,,,,,,,,,,
8,8,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Rooted Plant (including grafted),,ORNAMENTAL DE SAPO Verde  031-039,2,40048,,,,,,5,,,,,,,,,,,,,,,
8,8,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Uganda,,Rooted Plant (including grafted),,"HUANG,WEI-HSUN",51,82046,,,,,,22,,,,,,,,,,,,,,,
8,8,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,Agropecuaria Marso Sociedad Anonima,0,40,,,,,,27,,,,,,,,,,,,,,,
8,8,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,"Root cutting, crown, or clump, Tuberous Root",,ORNAMENTALES DE SAPO VERDE 900-945,1,822,,,,,,21,,,,,,,,,,,,,,,
8,8,,JFK PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Netherlands,,Rooted Plant (including grafted),,TIGRA VERDE S.A.,37,1022,,,,,,25,,,,,,,,,,,,,,,
8,8,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,Rooted Cutting (including air layer),,Not Selected,0,797,,,,,,28,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,PT FLORION,0,44,,,,,,4,,,,,,,,,,,,,,,
8,8,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Cutting (including air layer),,"ALL GREENS COSTA RICA, S.A.",1,2603,,,,,,7,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,VITA Farms Box 2301-2339,6,446,,,,,,16,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Netherlands,,Unrooted Plant,,VITA FARMS S.A 2301-2340,300,4403,,,,,,9,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Viet Nam,,Rooted Plant (including grafted),,Not Selected,16,148,,,,,,27,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Indonesia,,Unrooted Cutting,,Same as Shipper,4,2178,,,,,,20,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,TROPICAL NURSERY PVT,47,59523,,,,,,12,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,COSTA FARMS,26,55948,,,,,,25,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Not Selected,20,21601,,,,,,2,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,2,27425,,,,,,4,,,,,,,,,,,,,,,
9,9,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,INNOVAPLANT DE COSTA RICA,4,822,,,,,,5,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Plant,,ORNAMENTALES SAPO VERDE Box 8001-8009,2,1772,,,,,,19,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Nicaragua,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,XL BLOOM YOUNGPLANTS VOF,17,39167,,,,,,27,,,,,,,,,,,,,,,
9,9,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,"Korea, South",,Unrooted Cutting,,Vita Farms 2301,1,4884,,,,,,1,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,Cerca del Paraiso 101-103,232,514012,,,,,,17,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,BEAUTY LINE GUATEMALA,27,573,,,,,,18,,,,,,,,,,,,,,,
9,9,,Honolulu PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Unrooted Cutting,,BEAUTY LINE GUATEMALA,2,868,,,,,,15,,,,,,,,,,,,,,,
9,9,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Unrooted Cutting,,RED FOX LAS MERCEDES,23,341,,,,,,18,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Land Border - Truck - Cargo - PIS,,,Taiwan,,Unrooted Plant,,SAPO VERDE 9001,36,97199,,,,,,25,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,"Root cutting, crown, or clump, Tuberous Root",,CERCA DEL PARAISO SA 101,24,7556,,,,,,12,,,,,,,,,,,,,,,
9,9,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,CERCA DEL PARAISO S.A.,5,11706,,,,,,12,,,,,,,,,,,,,,,
9,9,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Rooted Plant (including grafted),,INNOVAPLANT DE COSTA RICA,28,4482,,,,,,17,,,,,,,,,,,,,,,
9,9,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,GREEN PLANT CUTTINGS,0,822,,,,,,23,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Rooted Plant (including grafted),,FERTIPLANT BV.,15,21776,,,,,,6,,,,,,,,,,,,,,,
9,9,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,TUCAN EXPORTERS,53,208339,,,,,,20,,,,,,,,,,,,,,,
9,9,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Thailand,,Unrooted Plant,,"FOSHAN SANSHUI YOUNGPLANTS CO.,LTD",3,6550,,,,,,21,,,,,,,,,,,,,,,
9,9,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,KULTANA ORCHIDS,13,16079,,,,,,21,,,,,,,,,,,,,,,
10,10,,Linden PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Indonesia,,Rooted Cutting (including air layer),,LA FLORESTA ORNAMENTALES S.A.,51,236658,,,,,,11,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,TER LAAK AMERICAS SOCIEDAD ANONI,12,1155,,,,,,15,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Plant,,BLOOMSPOT,3,2081,,,,,,16,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,"HUTA GREEN CO., LTD",31,86881,,,,,,2,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Brazil,,Unrooted Cutting,,Not Selected,3,39,,,,,,15,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Taiwan,,Rooted Plant (including grafted),,LA FLOR EXOTICA DEL CARIBE BULLIS SA,4,8516,,,,,,12,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Mexico,,Unrooted Cutting,,DARWIN COLOMBIA S.A.S,0,406,,,,,,3,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,INNOVA PLANT DE COSTA RICA SA,33,109690,,,,,,7,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Malaysia,,Rooted Plant (including grafted),,ORNAMENTALES SAPO VERDE BOX 601-605,208,6144,,,,,,17,,,,,,,,,,,,,,,
10,10,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Plant,,Ornamentales Sapo Verde 2601,50,137183,,,,,,17,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,NOVA CANE COSTA RICA S.A,3,1081,,,,,,6,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Mr.Bomb Takomfoo,29,90925,,,,,,6,,,,,,,,,,,,,,,
10,10,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Japan,,Rooted Plant (including grafted),,FLORAPANT SA DE CV,74,326630,,,,,,1,,,,,,,,,,,,,,,
10,10,,Orlando PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,Same as Shipper,3,42361,,,,,,10,,,,,,,,,,,,,,,
10,10,,Honolulu PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,MYM PRODUCTORES S.A,20,9137,,,,,,11,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,South Africa,,Unrooted Cutting,,Ornamentales Campos y Solís R.L.,3,41336,,,,,,23,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Dominican Republic,,Unrooted Plant,,GUATEXOTIC,12,53536,,,,,,2,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Rooted Plant (including grafted),,Ornamentales Sapo Verde Box 1301-1310,82,146801,,,,,,16,,,,,,,,,,,,,,,
10,10,,Los Indios PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Rooted Plant (including grafted),,LUCHA ORNAMENTAL S.A.102-102,54,211276,,,,,,7,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Plant,,LATTHYFLORA KENYA LTD,55,26771,,,,,,19,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,SAVANNA FLOWERS,0,2704,,,,,,2,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Plant,,TUCAN EXPORTERS,21,277509,,,,,,5,,,,,,,,,,,,,,,
10,10,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Mr. Wirote Makmoon,5,971,,,,,,5,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,La Laguna Chichoj,3,2889,,,,,,20,,,,,,,,,,,,,,,
10,10,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,LA REALEZA BOX# 1-7,15,21837,,,,,,3,,,,,,,,,,,,,,,
11,11,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,VIVERO LAS GARDENIAS,0,3507,,,,,,20,,,,,,,,,,,,,,,
11,11,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Rooted Plant (including grafted),,KAPOK PLANTS S.A,3,6126,,,,,,11,,,,,,,,,,,,,,,
11,11,,JFK PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,SAPO VERDE 9001,24,83355,,,,,,23,,,,,,,,,,,,,,,
11,11,,Honolulu PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Vita Farm Box 201-205,13,150810,,,,,,1,,,,,,,,,,,,,,,
11,11,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,GUATEXOTIC,4,5581,,,,,,15,,,,,,,,,,,,,,,
11,11,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,TURRIPLANTAS S.A. DRACAENA,1,125,,,,,,6,,,,,,,,,,,,,,,
