INSPECTION_ID,INSPECTION_NUMBER,INSPECTION_LOCATION_ID,INSPECTION_LOCATION_NAME,INSPECTION_LOCATION_STATE_CODE,CATEGORY,SUBCATEGORY,PATHWAY_ID,PATHWAY,ID,COUNTRY_OF_ORIGIN_ID,COUNTRY_OF_ORIGIN_NAME,PROPAGATIVE_MATERIAL_TYPE_ID,PROPAGATIVE_MATERIAL_TYPE,PRODUCER_ID,PRODUCER_NAME,TOTAL_SAMPLING_UNITS,TOTAL_PLANT_QUANTITY,SUBMITTED_DATETIME,REMARKS,CONFIDENCE_LEVEL,RISK_RATING,DETECTION_LEVEL,REQUIRED_NUMBER_OF_BOXES,PULL_NUMBERS,IS_CERTIFIED_OFFSHORE_GREENHOUSE,IS_ACTIVE,CREATED_BY_USER_ID,CREATED_BY_USER_FIRST_NAME,CREATED_BY_USER_MIDDLE_NAME,CREATED_BY_USER_LAST_NAME,CREATED_DATETIME,MODIFIED_BY_USER_ID,MODIFIED_BY_USER_FIRST_NAME,MODIFIED_BY_USER_MIDDLE_NAME,MODIFIED_BY_USER_LAST_NAME,MODIFIED_DATETIME,remarks2,pack_plant
13,13,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Mexico,,Unrooted Cutting,,GUATEXOTIC,35,3142,,,,,,21,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Unrooted Cutting,,Kantapat Kaewpradith,1,1387,,,,,,9,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Spain,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,FLORICULTURA Y COMPANIA LTDA,5,494,,,,,,11,,,,,,,,,,,,,,,
13,13,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Thailand,,Unrooted Cutting,,MADA FLORA SARL,0,416,,,,,,11,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,TUCAN EXPORTERS,5,47,,,,,,21,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,"VIVERO INTERNATIONAL ,S.A.DE C.V",124,241,,,,,,16,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Rooted Plant (including grafted),,VIVERO INTERNACIONAL S.A. DE C.V.,11,10084,,,,,,22,,,,,,,,,,,,,,,
13,13,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Singapore,,Unrooted Plant,,FLORAPLANT SA DE CV,4,3652,,,,,,20,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Italy,,Unrooted Cutting,,Not Selected,1,48,,,,,,17,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Plantas Ornamentales de Costa Rica 1-24,0,8700,,,,,,25,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,BEAUTY LIN GUATEMALA S A,2,8843,,,,,,26,,,,,,,,,,,,,,,
13,13,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Spain,,Rooted Plant (including grafted),,ZHANGHOU BANRUO IMPORT & EXPORT CO,35,108677,,,,,,19,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,ORNAMENTALES DE CONCEPCION S A,12,1882,,,,,,10,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,China,,Rooted Plant (including grafted),,LA CHIQUITA AGROPECUARIA SA,21,32207,,,,,,26,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Mexico,,Rooted Plant (including grafted),,QUELETZU S.A. 1,6,6523,,,,,,6,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Malaysia,,Unrooted Cutting,,INDUSTRIAS AGRICOLAS CENTRO AMERICANAS,25,43061,,,,,,4,,,,,,,,,,,,,,,
13,13,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,INNOVA PLANT DE COSTA RICA SA,57,8625,,,,,,21,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,TUCAN EXPORTERS,0,54,,,,,,6,,,,,,,,,,,,,,,
14,14,,Los Angeles PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,Guatemala,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,0,13971,,,,,,8,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Ornamentales Sapo Verde Box 212-324,8,3681,,,,,,26,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,"VIVERO INTERNACIONAL S,A DE C.V",11,1888,,,,,,6,,,,,,,,,,,,,,,
14,14,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Rooted Plant (including grafted),,INNOVA PLANT,7,52075,,,,,,17,,,,,,,,,,,,,,,
14,14,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,FLORAPLANT S.A. DE C.V.,6,90,,,,,,11,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,Pollen Limited,4,88947,,,,,,5,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,DALAT HASFARM CO LTD,11,271582,,,,,,4,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,BEAUTY LIN GUATEMALA S A,3,43966,,,,,,12,,,,,,,,,,,,,,,
14,14,,JFK PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Brazil,,Rooted Plant (including grafted),,Ornamentales Sapo Verde BOX 9001-9002,2,6879,,,,,,4,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Thailand,,Unrooted Cutting,,PREMKAMON INTANIN,3,3338,,,,,,1,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,FERTIPLANT BV,3,824,,,,,,6,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Costa Farms LLC,0,170,,,,,,18,,,,,,,,,,,,,,,
14,14,,Houston PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,LATHY FLORA KENYA LIMITED,8,11750,,,,,,19,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,MR RONNACHAI MAENWIWATTHANAKUN,421,79284,,,,,,6,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,ARMENIA LORENA S.A.,5072,6914,,,,,,14,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,FINO FOLLAJE SA,59,63591,,,,,,23,,,,,,,,,,,,,,,
14,14,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,31,47788,,,,,,25,,,,,,,,,,,,,,,
15,15,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Plant,,Not Selected,73,195805,,,,,,2,,,,,,,,,,,,,,,
15,15,,Orlando PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,Not Selected,0,31274,,,,,,6,,,,,,,,,,,,,,,
15,15,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Dominican Republic,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,INNOVAPLANT DE COSTA RICA,10,955,,,,,,16,,,,,,,,,,,,,,,
15,15,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Rooted Plant (including grafted),,VITA FARMS 6001,8,766,,,,,,6,,,,,,,,,,,,,,,
15,15,,San Francisco PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Plant,,M & M PRODUCTORES BOX 1-14 ,5,1375,,,,,,6,,,,,,,,,,,,,,,
15,15,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,PLANT INVESTMENTS SOCIEDAD ANONI,0,17,,,,,,21,,,,,,,,,,,,,,,
15,15,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,Not Selected,0,62788,,,,,,22,,,,,,,,,,,,,,,
15,15,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Same as Shipper,21,201244,,,,,,22,,,,,,,,,,,,,,,
15,15,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,ZHONGSHAN XINHUI FLORICULTURE LT,2,25273,,,,,,4,,,,,,,,,,,,,,,
15,15,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,EXPORTADORA IMPERIO VERDE SA,130,1271955,,,,,,25,,,,,,,,,,,,,,,
15,15,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,Mr. Supaloek Philomnak,11,4186,,,,,,8,,,,,,,,,,,,,,,
15,15,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,BC BROMELIAS DE COLOMBIA SAS,6,23207,,,,,,17,,,,,,,,,,,,,,,
15,15,,Nogales PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,LIANYUNGANG FLORWER KING,0,2649,,,,,,8,,,,,,,,,,,,,,,
16,16,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,AGROPECUARIA PENIEL SA,4,930,,,,,,14,,,,,,,,,,,,,,,
16,16,,San Diego PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,PLANTAS DEL TROPICO ARC SA,11,17713,,,,,,11,,,,,,,,,,,,,,,
16,16,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Plant,,Not Selected,44,69482,,,,,,20,,,,,,,,,,,,,,,
16,16,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Germany,,Unrooted Cutting,,BOCELS BROMELAIDS,0,712,,,,,,4,,,,,,,,,,,,,,,
16,16,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,COSTA FARMS DOM,1,304,,,,,,14,,,,,,,,,,,,,,,
16,16,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,FERTIPLANT BV.,0,27,,,,,,10,,,,,,,,,,,,,,,
16,16,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Rooted Plant (including grafted),,AGRO ORCHIDS COSTA RICA S.A,30,10291,,,,,,4,,,,,,,,,,,,,,,
16,16,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Rooted Plant (including grafted),,Mr. Nattapong Monghpech,6,19599,,,,,,24,,,,,,,,,,,,,,,
16,16,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,RED FOX LAS MERCEDES  SA DE CV,4,37714,,,,,,8,,,,,,,,,,,,,,,
16,16,,Linden PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,INNOVAPLANT DE COSTA RICA,2,1801,,,,,,4,,,,,,,,,,,,,,,
16,16,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Uganda,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Jungle Jack's Thailand Ltd.,1,518,,,,,,26,,,,,,,,,,,,,,,
16,16,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,Unrooted Cutting,,VIVERO INTERNACIONAL 909,2,63584,,,,,,22,,,,,,,,,,,,,,,
16,16,,Los Angeles PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Thailand,,Unrooted Cutting,,Plantas Ilimitadas ,4,22912,,,,,,5,,,,,,,,,,,,,,,
16,16,,Orlando PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,SUNSHINE HORTICULTURE,17,121733,,,,,,24,,,,,,,,,,,,,,,
16,16,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,INNOVAPLANT DE COSTA RICA,9,621,,,,,,22,,,,,,,,,,,,,,,
16,16,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Turkey,,Rooted Cutting (including air layer),,QUEEN TARIM SANAYI VE TIC,13,1589,,,,,,9,,,,,,,,,,,,,,,
16,16,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,Rooted Cutting (including air layer),,LAS LIMAS,1,743,,,,,,6,,,,,,,,,,,,,,,
16,16,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Same as Shipper,7,4,,,,,,25,,,,,,,,,,,,,,,
16,16,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Singapore,,Rooted Cutting (including air layer),,Mr. Threethatwat Phraesiwaroj,1,203,,,,,,24,,,,,,,,,,,,,,,
16,16,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Tanzania,,Unrooted Cutting,,Not Selected,6,35592,,,,,,8,,,,,,,,,,,,,,,
16,16,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,"VIVERO INTERNACIONAL S,A DE C.V",9,5063,,,,,,21,,,,,,,,,,,,,,,
17,17,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,"Sociedad Tigra Verde, S.A.",66,29218,,,,,,28,,,,,,,,,,,,,,,
17,17,,JFK PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Rooted Plant (including grafted),,ORNAMENTALES SAPO VERDE Box 914-958,0,1006,,,,,,21,,,,,,,,,,,,,,,
17,17,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,PALKI  S.A.,5,7922,,,,,,11,,,,,,,,,,,,,,,
17,17,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,CV PURNAMA MULTI ABADI,376,890218,,,,,,1,,,,,,,,,,,,,,,
17,17,,Orlando PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Mexico,,Budwood/Graftwood (scion),,VITRO PLUS CV,5,9997,,,,,,26,,,,,,,,,,,,,,,
17,17,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,Not Selected,300,7020,,,,,,24,,,,,,,,,,,,,,,
17,17,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Anita Salazar Avila,0,1287,,,,,,23,,,,,,,,,,,,,,,
17,17,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Cutting,,RED FOX LAS MERCEDES S.A.,13,58048,,,,,,23,,,,,,,,,,,,,,,
17,17,,Los Indios PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,Same as Shipper,56,626,,,,,,19,,,,,,,,,,,,,,,
17,17,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Netherlands,,Rooted Plant (including grafted),,Not Selected,0,3399,,,,,,25,,,,,,,,,,,,,,,
17,17,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Plant (including grafted),,KANJARIN  HIRANWORAWUTHIKUL,5,15520,,,,,,18,,,,,,,,,,,,,,,
17,17,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,SAPO VERDE box 8001,26,4797,,,,,,17,,,,,,,,,,,,,,,
17,17,,Los Angeles PIS,,,,,Airport - Aircraft - Express Carrier - PIS,,,New Zealand,,Unrooted Cutting,,Miss Kanjana Kongvadsakulnnee,1,148,,,,,,3,,,,,,,,,,,,,,,
17,17,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Plant,,Gerardo del Carmen More Arce,1,3936,,,,,,7,,,,,,,,,,,,,,,
17,17,,Los Angeles PIS,,,,,Land Border - Truck - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,QUELETZU S.A. 1-20,2,34,,,,,,10,,,,,,,,,,,,,,,
17,17,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Viet Nam,,Unrooted Cutting,,PRODUCTOS EL MAPACHE DE ALAJUELA,3,353,,,,,,7,,,,,,,,,,,,,,,
17,17,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Zimbabwe,,Rooted Plant (including grafted),,Best Aquarium Thailand Co,1,34,,,,,,8,,,,,,,,,,,,,,,
17,17,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,PALMAS S DE R L,83,56240,,,,,,2,,,,,,,,,,,,,,,
18,18,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,SAPO VERDE 1001,1,3798,,,,,,5,,,,,,,,,,,,,,,
18,18,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Plant (including grafted),,ORNAMENTALLES DE SAPO VERDE 001-030,35,82582,,,,,,18,,,,,,,,,,,,,,,
18,18,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Netherlands,,Unrooted Plant,,Dalat Has Farm Agrivina,207,219659,,,,,,27,,,,,,,,,,,,,,,
18,18,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Rooted Cutting (including air layer),,NOVA CANE COSTA RICA S.A,2,28963,,,,,,17,,,,,,,,,,,,,,,
18,18,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,"LONG PRIDE BIOTECHNOLOGY CO., LTD",55,2217,,,,,,25,,,,,,,,,,,,,,,
19,19,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,ZHANGZHOU RICH LINK TRADING CO  LTD,49,22072,,,,,,8,,,,,,,,,,,,,,,
19,19,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Rooted Cutting (including air layer),,"FOSHAN SANSHUI YOUNGPLANTS CO.,LTD",13,20917,,,,,,22,,,,,,,,,,,,,,,
19,19,,Guam PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,China,,"Bulb, Corm, Rhizome, Tuberous Stem",,DALAT HASFARM CO LTD,163,151,,,,,,25,,,,,,,,,,,,,,,
19,19,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Taiwan,,Unrooted Cutting,,VITRO PLUS B.V.,15,16637,,,,,,24,,,,,,,,,,,,,,,
19,19,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Plant,,Same as Shipper,0,5,,,,,,6,,,,,,,,,,,,,,,
19,19,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Cutting,,Vita Farms 1901,627,12663,,,,,,10,,,,,,,,,,,,,,,
19,19,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,Unrooted Plant,,BEAUTY LINE GUATEMALA,62,46529,,,,,,7,,,,,,,,,,,,,,,
19,19,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,PALKI  S.A.,6,106048,,,,,,8,,,,,,,,,,,,,,,
19,19,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Wirote Makmoon,21,34098,,,,,,26,,,,,,,,,,,,,,,
19,19,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,"Korea, South",,"Bulb, Corm, Rhizome, Tuberous Stem",,BEAUTY LINE GUATEMALA SA,0,1500,,,,,,16,,,,,,,,,,,,,,,
19,19,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,El Salvador,,Unrooted Plant,,AGROMARIALINDA SA 1-15,405,244118,,,,,,19,,,,,,,,,,,,,,,
19,19,,Atlanta PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Viet Nam,,Unrooted Cutting,,Cactus Inter Co. ,9,149946,,,,,,19,,,,,,,,,,,,,,,
19,19,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,India,,Rooted Plant (including grafted),,LAS LIMAS S A,521,253167,,,,,,12,,,,,,,,,,,,,,,
19,19,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,Unrooted Cutting,,Ornamentales Sapo Verde Box 650,31,26783,,,,,,7,,,,,,,,,,,,,,,
19,19,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Indonesia,,Unrooted Cutting,,LA FLORESTA ORNAMENTALES S.A.,25,2834,,,,,,24,,,,,,,,,,,,,,,
19,19,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Plant,,ZION PLANTS SOCIEDAD ANONIMA,1,133,,,,,,22,,,,,,,,,,,,,,,
19,19,,Orlando PIS,,,,,Airport - Aircraft - Cargo - PIS,,,China,,Unrooted Plant,,GEOAGRO DE COSTA RICA,2,2874,,,,,,21,,,,,,,,,,,,,,,
19,19,,Los Indios PIS,,,,,Airport - Aircraft - Cargo - PIS,,,South Africa,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Same as Shipper,1,2,,,,,,28,,,,,,,,,,,,,,,
19,19,,Beltsville PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,Borneo Aquatic,6,212072,,,,,,8,,,,,,,,,,,,,,,
19,19,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Sri Lanka,,Unrooted Cutting,,M & M ,370,10022,,,,,,3,,,,,,,,,,,,,,,
19,19,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Dominican Republic,,Unrooted Cutting,,AGRO KOMPASS S.A.,814,44276,,,,,,7,,,,,,,,,,,,,,,
19,19,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,RED FOX LAS MERCEDES  SA DE CV,13,3213,,,,,,12,,,,,,,,,,,,,,,
19,19,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,Not Selected,34,7452,,,,,,16,,,,,,,,,,,,,,,
20,20,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Kenya,,"Bulb, Corm, Rhizome, Tuberous Stem",,EXPORTADORA LA BENDICION 1-19,36,307422,,,,,,3,,,,,,,,,,,,,,,
20,20,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Rooted Cutting (including air layer),,COOPEINDIA R.L. BOX 37-57 ,5,5952,,,,,,28,,,,,,,,,,,,,,,
20,20,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,Vita farms Box 3301-3302,29,4647,,,,,,15,,,,,,,,,,,,,,,
20,20,,Orlando PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,IVAGRO SA,6430,29265,,,,,,2,,,,,,,,,,,,,,,
20,20,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Ethiopia,,Unrooted Cutting,,Same as Shipper,1,37,,,,,,18,,,,,,,,,,,,,,,
20,20,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,INNOVAPLANT DE COSTA RICA,36,8102,,,,,,12,,,,,,,,,,,,,,,
20,20,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Guatemala,,Unrooted Cutting,,KANJARIN HIRANWORAWUTHIKUL,10,3452,,,,,,21,,,,,,,,,,,,,,,
20,20,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Unrooted Cutting,,Same as Shipper,29,2799,,,,,,26,,,,,,,,,,,,,,,
20,20,,Houston PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Costa Rica,,Unrooted Cutting,,"Follaje De Montana, S.A.",21,11632,,,,,,7,,,,,,,,,,,,,,,
20,20,,Atlanta PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Poland,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,Not Selected,103,182714,,,,,,26,,,,,,,,,,,,,,,
20,20,,Linden PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Thailand,,Rooted Plant (including grafted),,TUCAN EXPORTERS,1,39,,,,,,13,,,,,,,,,,,,,,,
20,20,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Sri Lanka,,Rooted Plant (including grafted),,NATTA 1565 LIMITED PARTNERSHIP,0,9,,,,,,10,,,,,,,,,,,,,,,
20,20,,Los Angeles PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Brazil,,Meristem or Callus Tissue Culture (micropropagated/in vitro culture),,DARWIN COLOMBIA,1,5102,,,,,,7,,,,,,,,,,,,,,,
20,20,,Miami PIS,,,,,Airport - Aircraft - Cargo - PIS,,,Uganda,,Unrooted Cutting,,COSTA FARM LLC,0,1204,,,,,,27,,,,,,,,,,,,,,,
20,20,,Miami PIS,,,,,Maritime Port - Vessel - Cargo - PIS,,,Spain,,Rooted Plant (including grafted),,Peruanino S.C.R.L,13,24088,,,,,,23,,,,,,,,,,,,,,,
